ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      8.60,      8.64,2022-10-26 16:36:10.451608                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.16,      6.43,2022-10-26 16:36:11.311036                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      8.76,      9.32,2022-10-26 16:36:12.190596                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      7.32,      7.39,2022-10-26 16:36:13.047203                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.24,      6.25,2022-10-26 16:36:13.868957                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.16,      6.78,2022-10-26 16:36:14.778636                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.55,      6.75,2022-10-26 16:36:15.606075                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.57,      5.96,2022-10-26 16:36:16.444171                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.28,      6.30,2022-10-26 16:36:17.284513                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.42,      5.62,2022-10-26 16:36:18.095957                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.91,      7.05,2022-10-26 16:36:18.887325                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      7.10,      7.56,2022-10-26 16:36:19.699006                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.90,      6.50,2022-10-26 16:36:20.504241                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.38,      7.03,2022-10-26 16:36:21.353641                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.99,      6.62,2022-10-26 16:36:22.161265                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.96,      6.08,2022-10-26 16:36:23.010153                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.93,      6.35,2022-10-26 16:36:23.828800                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.93,      7.12,2022-10-26 16:36:24.638941                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.91,      6.06,2022-10-26 16:36:25.434485                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.67,      6.89,2022-10-26 16:36:26.241857                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.46,      6.89,2022-10-26 16:36:27.054351                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.69,      6.92,2022-10-26 16:36:27.848587                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      4.87,      5.03,2022-10-26 16:36:28.649945                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.13,      5.47,2022-10-26 16:36:29.440234                        
